"","Run","SampleName.x","assembly.x","n_seqs.x","smallest.x","largest.x","n_bases.x","mean_len.x","n_under_200.x","n_over_1k.x","n_over_10k.x","n_with_orf.x","mean_orf_percent.x","n90.x","n70.x","n50.x","n30.x","n10.x","gc.x","gc_skew.x","at_skew.x","cpg_ratio.x","bases_n.x","proportion_n.x","linguistic_complexity.x","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score","optimal_score","cutoff","assembly.y","n_seqs.y","smallest.y","largest.y","n_bases.y","mean_len.y","n_under_200.y","n_over_1k.y","n_over_10k.y","n_with_orf.y","mean_orf_percent.y","n90.y","n70.y","n50.y","n30.y","n10.y","gc.y","gc_skew.y","at_skew.y","cpg_ratio.y","bases_n.y","proportion_n.y","linguistic_complexity.y","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","ID","Complete","Fragmented","Missing","Total","Complete_BUSCO_perc","Input.Reads","Surviving.Reads","Percent.Surviving","Unique_kmers","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName.y","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"466","SRR1300492","MMETSP1175","/mnt/scratch/ljcohen/mmetsp/Triceratium_dubium/SRR1300492/trinity/trinity_out/Triceratium_dubium_SRR1300492.Trinity.fixed.fa",44719,201,11932,26402434,590.40752,0,6654,4,13902,83.87017,251,449,865,1473,2828,0.55147,0.01586,0.01085,1.98991,0,0,0.11544,14648785,12340781,0.84244,9723605,0.66378,2617176,25054,269798,0.01022,13208,0.29536,231,0.00517,34248,0.76585,1322,0.02956,0.21923,0.33664,0.46168,"/mnt/scratch/ljcohen/mmetsp/Triceratium_dubium/SRR1300492/trinity/Triceratium_dubium_SRR1300492.Trinity.fixed.fasta",44719,201,11932,26402434,590.40752,0,6654,4,13902,83.87017,251,449,865,1473,2828,0.55147,0.01586,0.01085,1.98991,0,0,0.11544,20630,20630,0.46133,0.89825,16072,0.69979,8230,0.35834,7433,0.32364,6311,0.27479,5891,0.2565,5245,0.22837,0.39904,"Triceratium_dubium_SRR1300492",112,85,232,429,0.261072261,14670448,14648785,99.85,24603994,"WillieWilson","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Triceratium","dubium","CCMP147","22-Jul-15","31-May-14",14670448,1467044800,14670448,100,838,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300492","SRX554297",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621582","SAMN02740581","simple",1003142,"Triceratium dubium","MMETSP1175",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","BE094F84DDE25ABA337EF1F4BCB45524","1876FB5A3007D59B493927D4B14496A7"
"467","SRR1300494","MMETSP1309","/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300494/trinity/trinity_out/uncultured_eukaryote_SRR1300494.Trinity.fixed.fa",12543,201,7857,12166129,969.95368,0,4454,0,6997,79.4742,419,975,1493,2137,3389,0.50986,0.03487,0.03466,1.8443,0,0,0.17744,21677948,19921834,0.91899,16905721,0.77986,3016113,9418,200406,0.01647,5181,0.41306,142,0.01132,3609,0.28773,898,0.07159,0.32322,0.42449,0.40964,"/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300494/trinity/uncultured_eukaryote_SRR1300494.Trinity.fixed.fasta",12543,201,7857,12166129,969.95368,0,4454,0,6997,79.4742,419,975,1493,2137,3389,0.50986,0.03487,0.03466,1.8443,0,0,0.17744,11128,11128,0.88719,1.01477,7649,0.69752,4155,0.3789,3714,0.33868,3130,0.28543,2880,0.26263,2386,0.21758,0.43663,"uncultured_eukaryote_SRR1300494",250,66,113,429,0.582750583,21725140,21677948,99.78,9826549,"WillieWilson","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","RCC998","22-Jul-15","31-May-14",21725140,2172514000,21725140,100,1376,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300494","SRX554299",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621583","SAMN02739939","simple",100272,"uncultured eukaryote","MMETSP1309",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","769E85FF27A952624201233F77272CB9","7EE6D6EE0633BE3A437A69336707BFF8"
"468","SRR1300495","MMETSP1311","/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300495/trinity/trinity_out/uncultured_eukaryote_SRR1300495.Trinity.fixed.fa",12641,201,7199,9324067,737.60517,0,3034,0,6248,81.00209,314,678,1074,1568,2448,0.60529,0.01164,0.01478,2.04705,0,0,0.13861,24937038,23193462,0.93008,19480663,0.78119,3712799,8091,130567,0.014,4916,0.38889,90,0.00712,5590,0.44221,2759,0.21826,0.2512,0.27929,0.34371,"/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300495/trinity/uncultured_eukaryote_SRR1300495.Trinity.fixed.fasta",12641,201,7199,9324067,737.60517,0,3034,0,6248,81.00209,314,678,1074,1568,2448,0.60529,0.01164,0.01478,2.04705,0,0,0.13861,9502,9502,0.75168,1.01021,7127,0.75771,3701,0.39347,3387,0.36009,2971,0.31586,2779,0.29545,2362,0.25112,0.42582,"uncultured_eukaryote_SRR1300495",146,111,172,429,0.34032634,24955543,24937038,99.93,7537649,"WillieWilson","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","RCC856","22-Jul-15","31-May-14",24955543,2495554300,24955543,100,1601,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300495","SRX554300",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621584","SAMN02739938","simple",100272,"uncultured eukaryote","MMETSP1311",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","3E282C90EA9236701D3AAA20437398AB","C98F0C2BDDD9FBFA40EE5EC62C3F5CB9"
"469","SRR1300496","MMETSP1312","/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300496/trinity/trinity_out/uncultured_eukaryote_SRR1300496.Trinity.fixed.fa",9669,201,14828,11917301,1232.52673,0,4580,1,6725,79.10624,616,1244,1816,2600,4050,0.61622,0.00965,0.0083,1.83675,0,0,0.20496,35620750,33456246,0.93923,27866398,0.78231,5589848,7384,138266,0.0116,3870,0.40025,56,0.00579,2683,0.27748,1083,0.11201,0.37165,0.39514,0.07112,"/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300496/trinity/uncultured_eukaryote_SRR1300496.Trinity.fixed.fasta",9669,201,14828,11917301,1232.52673,0,4580,1,6725,79.10624,616,1244,1816,2600,4050,0.61622,0.00965,0.0083,1.83675,0,0,0.20496,8237,8237,0.8519,1.00832,6083,0.74464,3274,0.40078,3013,0.36883,2672,0.32709,2507,0.30689,2213,0.2709,0.45834,"uncultured_eukaryote_SRR1300496",246,60,123,429,0.573426573,35636541,35620750,99.96,11131924,"WillieWilson","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","RCC2335","22-Jul-15","31-May-14",35636541,3563654100,35636541,100,2303,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300496","SRX554301",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621585","SAMN02739941","simple",100272,"uncultured eukaryote","MMETSP1312",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","3232126A131446CEDBEB56B3FBA0D521","81131FDF11C76F4FCFB5D6911BB8723A"
"470","SRR1300497","MMETSP1318","/mnt/scratch/ljcohen/mmetsp/Partenskyella_glossopodia/SRR1300497/trinity/trinity_out/Partenskyella_glossopodia_SRR1300497.Trinity.fixed.fa",31110,201,12537,24709348,794.25741,0,8797,2,15618,82.13276,342,766,1163,1619,2481,0.48699,0.01137,0.00983,2.09594,0,0,0.15392,22290529,20812566,0.9337,17695170,0.79384,3117396,23189,258089,0.01044,11087,0.35638,152,0.00489,15907,0.51131,2550,0.08197,0.3527,0.40043,0.30261,"/mnt/scratch/ljcohen/mmetsp/Partenskyella_glossopodia/SRR1300497/trinity/Partenskyella_glossopodia_SRR1300497.Trinity.fixed.fasta",31110,201,12537,24709348,794.25741,0,8797,2,15618,82.13276,342,766,1163,1619,2481,0.48699,0.01137,0.00983,2.09594,0,0,0.15392,22608,22608,0.72671,1.09413,17904,0.86648,9214,0.44592,8547,0.41364,7620,0.36878,7171,0.34705,6389,0.3092,0.44731,"Partenskyella_glossopodia_SRR1300497",221,84,124,429,0.515151515,22307147,22290529,99.93,22569253,"WillieWilson","Rhizaria(SAR)","Cercozoa","Chlorarachnea","Chlorachniida","Chlorarachniaceae","Partenskyella","glossopodia","RCC365","22-Jul-15","31-May-14",22307147,2230714700,22307147,100,1405,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300497","SRX554302",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621586","SAMN02740178","simple",552666,"Partenskyella glossopodia","MMETSP1318",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","814B2751E781DE9B7366F99EC569DD72","3F2146CFEB95F698B25239FF6477917A"
"471","SRR1300498","MMETSP1320","/mnt/scratch/ljcohen/mmetsp/Bolidomonas/SRR1300498/trinity/trinity_out/Bolidomonas_SRR1300498.Trinity.fixed.fa",25525,201,27778,18774993,735.5531,0,5378,15,12442,91.94745,317,629,1045,1622,3231,0.58218,0.01778,0.01712,1.82888,0,0,0.13694,20696294,19425865,0.93862,16153320,0.78049,3272545,13883,140587,0.00749,8316,0.3258,85,0.00333,15358,0.60168,975,0.0382,0.37491,0.44784,0.42808,"/mnt/scratch/ljcohen/mmetsp/Bolidomonas/SRR1300498/trinity/Bolidomonas_SRR1300498.Trinity.fixed.fasta",25525,201,27778,18774993,735.5531,0,5378,15,12442,91.94745,317,629,1045,1622,3231,0.58218,0.01778,0.01712,1.82888,0,0,0.13694,17650,17650,0.69148,1.08136,14504,0.88862,7591,0.46508,7081,0.43383,6329,0.38776,6061,0.37134,5612,0.34383,0.45683,"Bolidomonas_SRR1300498",187,90,152,429,0.435897436,20706812,20696294,99.95,19178740,"WillieWilson","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Bolidophyceae","Bolidomonodales","Bolidomonoadaceae","Bolidomonas","sp.","RCC2347","22-Jul-15","31-May-14",20706812,2070681200,20706812,100,1339,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300498","SRX554303",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621587","SAMN02740277","simple",91990,"Bolidomonas","MMETSP1320",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","60D921BBFA7EF584E3A01E6874B093C0","50DF57A4A7B5712885EB01A1654E34F2"
"472","SRR1300499","MMETSP1433","/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300499/trinity/trinity_out/uncultured_eukaryote_SRR1300499.Trinity.fixed.fa",21419,201,42936,30709444,1433.74779,0,9569,75,11706,67.05823,603,1643,2602,3875,6548,0.46149,0.01162,0.00261,1.87778,0,0,0.23459,30856866,29010694,0.94017,26803114,0.86863,2207580,7367,1009595,0.03288,8325,0.38867,999,0.04664,12389,0.57841,2835,0.13236,0.44178,0.48778,0.02632,"/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300499/trinity/uncultured_eukaryote_SRR1300499.Trinity.fixed.fasta",21419,201,42936,30709444,1433.74779,0,9569,75,11706,67.05823,603,1643,2602,3875,6548,0.46149,0.01162,0.00261,1.87778,0,0,0.23459,12953,12953,0.60474,0.95545,9789,0.72206,5018,0.37014,4736,0.34934,4360,0.32161,4132,0.30479,3749,0.27654,0.4306,"uncultured_eukaryote_SRR1300499",324,18,87,429,0.755244755,30988633,30856866,99.57,26277130,"BassemAllam","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","NY070348D","22-Jul-15","31-May-14",30988633,6197726600,30988633,200,3768,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300499","SRX554304",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621588","SAMN02740216","simple",100272,"uncultured eukaryote","MMETSP1433",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","42F7C2AC54662ECC5CE67BA9D501C22C","0A55422E607C22312B99ECDF253819A3"
"473","SRR1300501","MMETSP1170","/mnt/scratch/ljcohen/mmetsp/Sarcinochrysis/SRR1300501/trinity/trinity_out/Sarcinochrysis_SRR1300501.Trinity.fixed.fa",10286,201,9101,5594818,543.92553,0,1077,0,3944,85.20674,264,460,675,956,1605,0.62744,0.01613,0.00012,2.24173,0,0,0.10458,6752471,5658856,0.83804,4594307,0.68039,1064549,5002,72536,0.01296,2607,0.25345,107,0.0104,4060,0.39471,719,0.0699,0.22677,0.3311,0.3754,"/mnt/scratch/ljcohen/mmetsp/Sarcinochrysis/SRR1300501/trinity/Sarcinochrysis_SRR1300501.Trinity.fixed.fasta",10286,201,9101,5594818,543.92553,0,1077,0,3944,85.20674,264,460,675,956,1605,0.62744,0.01613,0.00012,2.24173,0,0,0.10458,8905,8905,0.86574,0.8881,7720,0.76992,3767,0.37569,3543,0.35335,3202,0.31934,3042,0.30338,2788,0.27805,0.40251,"Sarcinochrysis_SRR1300501",59,45,325,429,0.137529138,6908739,6752471,97.74,4969829,"WillieWilson","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Sarcinochrysidales","Unknown","Sarcinochrysis","sp.","CCMP770","22-Jul-15","31-May-14",6908739,690873900,6908739,100,409,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300501","SRX554306",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621590","SAMN02740263","simple",54406,"Sarcinochrysis","MMETSP1170",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","0EA312A7A71D13AE876F3DBCCDD83782","1CF6560853AB183674546831CBC66951"
"474","SRR1300503","MMETSP1338","/mnt/scratch/ljcohen/mmetsp/Pelagodinium_beii/SRR1300503/trinity/trinity_out/Pelagodinium_beii_SRR1300503.Trinity.fixed.fa",103928,201,13811,70761106,680.86662,0,20793,9,44292,91.83405,280,579,1038,1626,2793,0.53661,0.008,0.00475,1.86926,0,0,0.13182,25551835,22234334,0.87017,17801939,0.6967,4432395,50303,410437,0.0058,24583,0.23654,270,0.0026,74987,0.72153,2123,0.02043,0.31885,0.45132,0.51887,"/mnt/scratch/ljcohen/mmetsp/Pelagodinium_beii/SRR1300503/trinity/Pelagodinium_beii_SRR1300503.Trinity.fixed.fasta",103928,201,13811,70761106,680.86662,0,20793,9,44292,91.83405,280,579,1038,1626,2793,0.53661,0.008,0.00475,1.86926,0,0,0.13182,57359,57359,0.55191,1.0324,48512,0.87316,24870,0.44763,23214,0.41783,21140,0.3805,20398,0.36714,19533,0.35157,0.45541,"Pelagodinium_beii_SRR1300503",221,62,146,429,0.515151515,25562268,25551835,99.96,72422798,"WillieWilson","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Suessiales","Suessiaceae","Pelagodinium","bii","RCC1491","22-Jul-15","31-May-14",25562268,2556226800,25562268,100,1613,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300503","SRX554308",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621591","SAMN02740584","simple",43686,"Pelagodinium beii","MMETSP1338",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","F7DCC63D4A88D5A1BA7B3E61E0E665F3","D3F3888B00A44482230CEFB5D0600CA5"
"475","SRR1300504","MMETSP1326","/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300504/trinity/trinity_out/uncultured_eukaryote_SRR1300504.Trinity.fixed.fa",40971,201,13745,24834694,606.15299,0,5839,8,14763,84.12775,272,473,804,1360,2710,0.63747,0.02148,0.01228,2.1688,0,0,0.10997,16512019,14560528,0.88181,11093370,0.67184,3467158,29761,444719,0.01791,20469,0.4996,159,0.00388,23930,0.58407,2132,0.05204,0.25043,0.33053,0.39712,"/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300504/trinity/uncultured_eukaryote_SRR1300504.Trinity.fixed.fasta",40971,201,13745,24834694,606.15299,0,5839,8,14763,84.12775,272,473,804,1360,2710,0.63747,0.02148,0.01228,2.1688,0,0,0.10997,28496,28496,0.69552,1.11648,21268,0.83329,11097,0.43478,9734,0.38138,8066,0.31603,7345,0.28778,6098,0.23892,0.41178,"uncultured_eukaryote_SRR1300504",189,121,119,429,0.440559441,16520723,16512019,99.95,21339851,"WillieWilson","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Unidentifiedeukaryote","sp.","RCC2288","22-Jul-15","31-May-14",16520723,1652072300,16520723,100,1081,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300504","SRX554309",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621592","SAMN02740316","simple",100272,"uncultured eukaryote","MMETSP1326",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","82E11A8300A2DB00A96B574FB33E8E3F","06B848B190F2F0A28B15C56570823F01"
"476","SRR1300505","MMETSP1460","/mnt/scratch/ljcohen/mmetsp/Bathycoccus_prasinos/SRR1300505/trinity/trinity_out/Bathycoccus_prasinos_SRR1300505.Trinity.fixed.fa",11108,201,16923,12811441,1153.35263,0,4355,29,6564,74.9729,469,1216,1915,2914,5006,0.47498,0.01918,0.01863,2.50166,0,0,0.19056,27873319,26653740,0.95625,23288718,0.83552,3365022,9310,247042,0.01928,4732,0.426,49,0.00441,4014,0.36136,1462,0.13162,0.37578,0.40102,0.30792,"/mnt/scratch/ljcohen/mmetsp/Bathycoccus_prasinos/SRR1300505/trinity/Bathycoccus_prasinos_SRR1300505.Trinity.fixed.fasta",11108,201,16923,12811441,1153.35263,0,4355,29,6564,74.9729,469,1216,1915,2914,5006,0.47498,0.01918,0.01863,2.50166,0,0,0.19056,8695,8695,0.78277,1.3412,5725,0.88308,3093,0.47709,2707,0.41755,2229,0.34382,1971,0.30403,1459,0.22505,0.44487,"Bathycoccus_prasinos_SRR1300505",226,61,142,429,0.526806527,27888694,27873319,99.94,10303532,"MikePreston","Viridiplantae(Archaeplastida)","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","prasinos","RCC716","22-Jul-15","31-May-14",27888694,2788869400,27888694,100,1769,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300505","SRX554310",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621593","SAMN02740217","simple",41875,"Bathycoccus prasinos","MMETSP1460",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","964529AA87CCEF02D36C4A352CE23A95","0B7EAC197C642AA8BFFA602B02B99E73"
"477","SRR1300506","MMETSP1456","/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300506/trinity/trinity_out/uncultured_eukaryote_SRR1300506.Trinity.fixed.fa",10214,201,11558,11077878,1084.57783,0,4277,2,6923,83.33021,526,1065,1564,2195,3491,0.61625,0.01408,0.01346,1.83972,0,0,0.18739,20529327,19353558,0.94273,16357439,0.79678,2996119,8178,112809,0.01018,3876,0.37948,58,0.00568,3441,0.33689,860,0.0842,0.37959,0.42381,0.34871,"/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300506/trinity/uncultured_eukaryote_SRR1300506.Trinity.fixed.fasta",10214,201,11558,11077878,1084.57783,0,4277,2,6923,83.33021,526,1065,1564,2195,3491,0.61625,0.01408,0.01346,1.83972,0,0,0.18739,8537,8537,0.83581,1.02497,6473,0.77716,3400,0.40821,3103,0.37255,2753,0.33053,2617,0.3142,2344,0.28143,0.45283,"uncultured_eukaryote_SRR1300506",260,52,117,429,0.606060606,20553525,20529327,99.88,9089785,"MikePreston","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","RCC1871","22-Jul-15","31-May-14",20553525,2055352500,20553525,100,1302,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300506","SRX554311",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621594","SAMN02740312","simple",100272,"uncultured eukaryote","MMETSP1456",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","53C3BC6D37B9121805ABE7380912714B","13897D1C1D55345D60590EDB9465E61C"
"478","SRR1300507","MMETSP1463","/mnt/scratch/ljcohen/mmetsp/Pavlova_lutheri/SRR1300507/trinity/trinity_out/Pavlova_lutheri_SRR1300507.Trinity.fixed.fa",19864,201,9233,12011603,604.69206,0,2997,0,8892,88.62788,280,508,797,1187,1922,0.68659,0.00457,0.00096,2.63794,0,0,0.10779,22645071,20670921,0.91282,16619064,0.73389,4051857,10041,147975,0.01232,6443,0.32436,169,0.00851,5586,0.28121,1530,0.07702,0.21095,0.27889,0.16474,"/mnt/scratch/ljcohen/mmetsp/Pavlova_lutheri/SRR1300507/trinity/Pavlova_lutheri_SRR1300507.Trinity.fixed.fasta",19864,201,9233,12011603,604.69206,0,2997,0,8892,88.62788,280,508,797,1187,1922,0.68659,0.00457,0.00096,2.63794,0,0,0.10779,16888,16888,0.85018,0.98215,14667,0.85298,7507,0.43658,7090,0.41233,6439,0.37447,6190,0.35999,5838,0.33952,0.4452,"Pavlova_lutheri_SRR1300507",149,92,188,429,0.347319347,22677306,22645071,99.86,11234332,"MikePreston","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Pavlovophyceae","Pavlovales","Pavlovaceae","Pavlova","lutheri","RCC1537","22-Jul-15","31-May-14",22677306,2267730600,22677306,100,1440,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300507","SRX554312",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621595","SAMN02739956","simple",2832,"Pavlova lutheri","MMETSP1463",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","8196D70CC47F54521214B81097F49BC3","73B95BB9F2A14587DA8D63E0F2DEC455"
"479","SRR1300508","MMETSP1464","/mnt/scratch/ljcohen/mmetsp/Exanthemachrysis_gayraliae/SRR1300508/trinity/trinity_out/Exanthemachrysis_gayraliae_SRR1300508.Trinity.fixed.fa",25807,201,8157,18759815,726.92738,0,6100,0,13253,84.84703,327,657,1024,1458,2271,0.70092,0.00395,0.0018,2.15297,0,0,0.1267,24394150,22329126,0.91535,17247980,0.70705,5081146,13124,233875,0.01247,11367,0.44046,132,0.00511,13620,0.52776,2059,0.07978,0.27333,0.29546,0.23101,"/mnt/scratch/ljcohen/mmetsp/Exanthemachrysis_gayraliae/SRR1300508/trinity/Exanthemachrysis_gayraliae_SRR1300508.Trinity.fixed.fasta",25807,201,8157,18759815,726.92738,0,6100,0,13253,84.84703,327,657,1024,1458,2271,0.70092,0.00395,0.0018,2.15297,0,0,0.1267,18805,18805,0.72868,1.0595,15585,0.87808,8123,0.45766,7582,0.42718,6833,0.38498,6550,0.36903,6107,0.34408,0.45822,"Exanthemachrysis_gayraliae_SRR1300508",189,79,161,429,0.440559441,24416438,24394150,99.91,19991058,"MikePreston","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Haptophyceae","Pavlovales","Pavlovaceae","Exanthemachrysis","gayraliae","RCC1523","22-Jul-15","31-May-14",24416438,2441643800,24416438,100,1653,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300508","SRX554313",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621596","SAMN02740020","simple",119497,"Exanthemachrysis gayraliae","MMETSP1464",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","BC4DFE8413E4507F37BB7E30AD71B401","602FBDA5EAAD8557D6A868508B90E77D"
