assembly,ID,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0156.cds.fa.fixed.fa,MMETSP0156,16083,150,15225,19408755,1198.24081,786,7669,9,12641,99.85832,678,1158,1638,2403,4251,0.4427,0.05827,0.07104,1.94312,47015,0.00242,0.21505,26262593,21628966,0.82357,17701676,0.67403,3927290,5917,72619,0.00374,9641,0.59945,29,0.0018,3790,0.23565,199,0.01237,0.40434,0.47918,0.46424
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0785.cds.fa.fixed.fa,MMETSP0785,20328,150,42264,27476766,1342.8657,1025,9200,122,15456,99.95648,666,1293,2058,3351,7770,0.52187,0.07146,0.10525,1.67347,51152,0.00186,0.21862,25256881,21657138,0.85747,18548816,0.73441,3108322,9716,4184996,0.15231,13767,0.67724,2681,0.13189,6047,0.29747,701,0.03448,0.29014,0.48542,0.49655
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0206.cds.fa.fixed.fa,MMETSP0206,8025,150,5715,4956129,601.73944,729,1308,0,4227,99.7433,333,579,867,1218,1914,0.46106,0.05985,0.11391,1.81545,28288,0.00571,0.11977,13603823,7776172,0.57162,6616345,0.48636,1159827,1550,40149,0.0081,5653,0.70442,13,0.00162,3521,0.43875,283,0.03526,0.24304,0.31243,0.53246
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0092.cds.fa.fixed.fa,MMETSP0092,13983,150,3867,8529843,589.90732,1612,2364,0,7595,99.75854,342,621,873,1161,1704,0.44076,0.09116,0.09152,1.72699,24132,0.00283,0.12406,2740417,1993845,0.72757,1300446,0.47454,693399,738,880538,0.10323,13548,0.96889,1235,0.08832,12166,0.87006,1698,0.12143,0.12902,0.179,0.02878
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1007.cds.fa.fixed.fa,MMETSP1007,13790,150,15147,10892541,763.36904,2126,3751,3,7516,99.90245,417,888,1335,1932,3819,0.69134,-0.00612,0.00601,2.35903,45125,0.00414,0.12675,13870903,11887978,0.85704,9621628,0.69366,2266350,7812,61626,0.00566,9011,0.65344,64,0.00464,5571,0.40399,589,0.04271,0.27416,0.40714,0.52924
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0404.cds.fa.fixed.fa,MMETSP0404,20300,150,14091,24174027,1176.13005,1711,9187,10,14190,99.85226,660,1269,1854,2709,4626,0.50849,0.05141,0.10347,1.9901,112812,0.00467,0.20556,26118918,21439382,0.82084,17180620,0.65778,4258762,8955,180162,0.00745,13550,0.66749,70,0.00345,6003,0.29571,2358,0.11616,0.29512,0.30992,0.08048
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0471.cds.fa.fixed.fa,MMETSP0471,27396,150,14799,24467817,874.64028,2918,9392,10,16928,99.86979,474,981,1413,1941,3216,0.58871,0.08807,0.01127,1.92792,104969,0.00429,0.16368,37947608,28607872,0.75388,21991147,0.57951,6616725,10478,116255,0.00475,16438,0.60001,53,0.00193,9393,0.34286,1650,0.06023,0.26774,0.32694,0.35988
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0889.cds.fa.fixed.fa,MMETSP0889,14753,150,29829,16469262,1102.42425,1183,5880,37,10237,99.96337,585,1122,1683,2604,5631,0.63664,0.03665,0.07099,2.46481,48457,0.00294,0.1771,19268167,17312496,0.8985,14999398,0.77845,2313098,7380,56039,0.0034,8783,0.59534,28,0.0019,4498,0.30489,514,0.03484,0.3976,0.49873,0.51151
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0751.cds.fa.fixed.fa,MMETSP0751,21773,150,13104,32024283,1463.67827,898,12976,13,18441,99.86394,834,1416,1989,2808,4500,0.39317,0.07604,0.10558,1.68689,65185,0.00204,0.2398,33059346,25864839,0.78238,22115531,0.66896,3749308,7702,3887393,0.12139,15406,0.70757,3096,0.14219,6732,0.30919,2790,0.12814,0.25062,0.35891,0.31526
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0574.cds.fa.fixed.fa,MMETSP0574,85319,150,14346,108146982,1256.42942,5468,43566,65,66567,99.89813,720,1272,1797,2535,4290,0.53966,0.07261,0.05448,1.96689,293186,0.00271,0.21876,49703574,39032091,0.7853,30809751,0.61987,8222340,37324,14713183,0.13605,61507,0.72091,10524,0.12335,40790,0.47809,1955,0.02291,0.2435,0.42361,0.48677
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1441.cds.fa.fixed.fa,MMETSP1441,44150,150,26400,29947752,644.34584,8648,9690,13,19994,99.94672,336,804,1272,1881,3603,0.66266,0.01952,0.07373,2.09677,177768,0.00594,0.11649,27324631,20647754,0.75565,12451256,0.45568,8196498,26271,259227,0.00866,30088,0.68149,276,0.00625,18102,0.41001,2310,0.05232,0.14525,0.21479,0.32518
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1410.cds.fa.fixed.fa,MMETSP1410,14943,150,15672,19472088,1291.68159,979,7624,7,11274,99.85965,738,1347,1938,2751,4296,0.48416,0.0326,0.08365,1.93078,52727,0.00271,0.22521,23389651,18219792,0.77897,12955581,0.5539,5264211,5434,81987,0.00421,9759,0.65308,31,0.00207,3421,0.22894,1405,0.09402,0.23815,0.26752,0.29008
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0982.cds.fa.fixed.fa,MMETSP0982,36649,150,15672,38714283,1035.95503,4332,14458,50,24846,99.86751,606,1119,1635,2409,4620,0.66325,0.00893,0.01988,2.39774,137012,0.00354,0.16653,54794013,438872,0.00801,358244,0.00654,80628,907,24719615,0.63851,36508,0.99615,31082,0.8481,36252,0.98917,227,0.00619,0.00051,0.00306,0.37575
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0717.cds.fa.fixed.fa,MMETSP0717,15136,150,4791,11099271,716.68446,1446,3914,0,9629,99.76919,423,765,1032,1338,1914,0.44429,0.09527,0.08267,1.67093,24346,0.00219,0.14604,3407174,2520520,0.73977,1776762,0.52148,743758,812,1098465,0.09897,14724,0.97278,1651,0.10908,12014,0.79374,4590,0.30325,0.10536,0.14014,0.02376
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1386.cds.fa.fixed.fa,MMETSP1386,8152,150,20748,15563403,1901.41266,362,5169,58,6791,99.9382,1014,1947,2883,4188,7509,0.64611,0.03443,0.077,2.28046,28648,0.00184,0.25719,25901408,22049071,0.85127,19585743,0.75617,2463328,5645,29758,0.00191,4602,0.56452,17,0.00209,919,0.11273,743,0.09114,0.445,0.46267,0.20026
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0817.cds.fa.fixed.fa,MMETSP0817,20404,150,13527,19868565,951.30435,2641,7832,1,12608,99.86227,549,1122,1593,2235,3669,0.65577,0.02782,0.06245,2.16207,73716,0.00371,0.16038,19513374,15699500,0.80455,11609091,0.59493,4090409,10622,95111,0.00479,13674,0.67016,55,0.0027,5834,0.28592,1344,0.06587,0.23153,0.2897,0.37917
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1032.cds.fa.fixed.fa,MMETSP1032,86058,150,9570,79391952,907.13721,7635,32298,0,59986,99.94507,540,966,1338,1776,2652,0.67298,0.02559,0.04152,2.09192,316491,0.00399,0.1546,32935503,26592186,0.8074,21701009,0.65889,4891177,21388,8999784,0.11336,62033,0.72083,8696,0.10105,39157,0.45501,3518,0.04088,0.27652,0.42414,0.41605
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0411.cds.fa.fixed.fa,MMETSP0411,15789,150,19272,11068311,686.59453,1304,3214,2,9457,99.77723,384,657,957,1359,2454,0.57532,0.05924,0.08145,1.93874,42066,0.0038,0.13104,16146332,7906867,0.4897,5657739,0.3504,2249128,2289,1031467,0.09319,11603,0.73488,1515,0.09595,7997,0.50649,1455,0.09215,0.12047,0.17364,0.3476
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1131.cds.fa.fixed.fa,MMETSP1131,7933,150,3174,3222096,364.2124,1922,427,0,2344,99.62901,258,417,627,942,3174,0.57617,0.01208,0.02017,2.15807,18750,0.00582,0.08654,18333128,6282762,0.3427,3033752,0.16548,3249010,1539,22364,0.00694,5230,0.65927,7,0.00088,566,0.07135,1457,0.18366,0.03413,0.04116,0.1057
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0886.cds.fa.fixed.fa,MMETSP0886,12281,150,16362,12350886,988.46421,1215,4389,21,7783,99.94536,516,1062,1581,2430,4947,0.62915,0.03831,0.07153,2.4491,51627,0.00418,0.16509,12101327,10360379,0.85614,8923007,0.73736,1437372,5917,59973,0.00486,7918,0.64474,40,0.00326,5051,0.41129,497,0.04047,0.36655,0.46649,0.54981
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0491.cds.fa.fixed.fa,MMETSP0491,22551,150,16431,24360012,1069.60889,1382,9569,16,16945,99.84157,597,1065,1506,2121,3702,0.60547,0.04267,0.04006,2.08705,81034,0.00333,0.19083,13796122,9453927,0.68526,7192125,0.52131,2261802,5316,3638577,0.14937,17698,0.7848,3685,0.16341,13130,0.58224,571,0.02532,0.19709,0.33674,0.43126
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0918.cds.fa.fixed.fa,MMETSP0918,15067,150,7347,14921109,971.62647,1619,6154,0,9976,99.84161,579,1098,1545,2082,3078,0.46372,0.08338,0.07775,1.7757,35539,0.00238,0.18307,40556079,32663813,0.8054,24600265,0.60657,8063548,6276,60178,0.00403,9228,0.61246,63,0.00418,3628,0.24079,2483,0.1648,0.21335,0.258,0.31427
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1081.cds.fa.fixed.fa,MMETSP1081,15726,150,12162,13467603,843.37829,1173,4833,1,10575,99.77817,471,843,1185,1659,2874,0.51839,0.04755,0.05773,1.75502,72983,0.00542,0.16564,24154590,19504555,0.80749,14211922,0.58837,5292633,3161,103553,0.00769,11182,0.71105,38,0.00242,6879,0.43743,1496,0.09513,0.24693,0.28887,0.28796
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1148.cds.fa.fixed.fa,MMETSP1148,91,150,432,19179,105.59341,54,0,0,0,99.8439,219,276,432,432,432,0.56801,0.05085,0.08874,1.96124,137,0.00714,0.04515,29462369,4720712,0.16023,46241,0.00157,4674471,81,29,0.00151,17,0.18681,0,0,0,0,47,0.51648,2.00E-05,7.00E-05,0.16289
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0367.cds.fa.fixed.fa,MMETSP0367,68759,150,7710,70543928,1010.61093,6085,29975,0,49947,99.91127,621,1083,1476,1971,2940,0.62619,0.05389,0.00856,2.12314,247280,0.00351,0.17873,23109161,18089906,0.7828,14008729,0.6062,4081177,25036,8231810,0.11669,50683,0.73711,7328,0.10658,30943,0.45002,2337,0.03399,0.23744,0.39874,0.45536
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0944.cds.fa.fixed.fa,MMETSP0944,20714,150,15408,20557512,973.90234,2208,7443,23,13084,99.87629,525,1068,1593,2370,4410,0.66318,0.00253,-0.00416,2.22925,91641,0.00446,0.1619,22764788,17983162,0.78996,14723313,0.64676,3259849,9406,102204,0.00497,12918,0.62364,68,0.00328,7320,0.35338,816,0.03939,0.31236,0.40319,0.52208
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0166.cds.fa.fixed.fa,MMETSP0166,14497,150,23946,17094765,1173.72387,451,6884,14,11981,99.91297,645,1098,1542,2169,3558,0.416,0.03939,0.0567,1.75328,48107,0.00281,0.20945,37200161,24442063,0.65704,21051438,0.5659,3390625,2313,2242500,0.13118,9642,0.6651,2071,0.14286,6171,0.42567,509,0.03511,0.25905,0.40513,0.53998
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0990.cds.fa.fixed.fa,MMETSP0990,43102,150,9822,33271476,755.84875,3995,11395,0,28533,99.77518,453,768,1062,1434,2334,0.58831,0.05064,0.07727,2.10818,168967,0.00508,0.1438,38445091,16761860,0.43599,10610167,0.27598,6151693,13479,2725580,0.08192,32550,0.75519,3708,0.08603,15910,0.36912,9237,0.21431,0.07661,0.09259,0.0365
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0693.cds.fa.fixed.fa,MMETSP0693,6731,150,2100,2299911,298.20651,1688,130,0,1418,99.63935,240,342,480,708,2100,0.45548,0.09871,0.06979,1.91221,11493,0.005,0.07421,294955,204556,0.69352,157037,0.53241,47519,79,77172,0.03355,5725,0.85054,258,0.03833,6161,0.91532,851,0.12643,0.1939,0.26619,0.22819
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0942.cds.fa.fixed.fa,MMETSP0942,16980,150,27327,28796856,1686.403,930,9691,130,13749,99.96295,885,1674,2601,4113,7932,0.70552,0.00631,-0.00485,2.21275,82180,0.00285,0.21391,32571944,30220173,0.9278,26820605,0.82343,3399568,6401,4079183,0.14165,12693,0.74753,2415,0.14223,8796,0.51802,1040,0.06125,0.35152,0.4798,0.21065
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1393.cds.fa.fixed.fa,MMETSP1393,7333,150,16179,7750374,1041.86854,634,2779,8,4873,99.92186,546,1101,1665,2571,4512,0.63842,0.0303,0.09626,2.2626,37343,0.00482,0.16992,5865096,4799892,0.81838,3749921,0.63936,1049971,1652,43851,0.00566,4973,0.67817,17,0.00232,3835,0.52298,282,0.03846,0.30976,0.34881,0.43865
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0736.cds.fa.fixed.fa,MMETSP0736,38765,150,15474,41900040,1063.21184,3951,15630,15,26349,99.86466,597,1149,1701,2496,4374,0.43045,0.05444,0.10883,1.85753,165011,0.00394,0.18368,22685863,16163227,0.71248,12669191,0.55846,3494036,17724,6154191,0.14688,29184,0.75284,5335,0.13762,17179,0.44316,1432,0.03694,0.19078,0.37374,0.48913
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1132.cds.fa.fixed.fa,MMETSP1132,17994,150,21045,23971014,1322.67372,983,8396,91,13788,99.83283,672,1308,1995,3081,6798,0.60425,-0.01236,0.00087,2.22748,44454,0.00185,0.21592,29880456,19855197,0.66449,15811466,0.52916,4043731,3653,3688458,0.15387,12217,0.67895,2553,0.14188,8131,0.45187,1416,0.07869,0.18077,0.28483,0.35416
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0946.cds.fa.fixed.fa,MMETSP0946,7080,150,7092,7255881,1019.36653,220,2870,0,5628,99.8617,564,957,1338,1827,2973,0.46461,0.08272,0.10464,2.02086,13187,0.00182,0.189,22965306,4006957,0.17448,2651551,0.11546,1355406,509,719006,0.09909,5249,0.74138,635,0.08969,3899,0.55071,64,0.00904,0.05599,0.07819,0.40128
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1097.cds.fa.fixed.fa,MMETSP1097,13888,150,15168,6507078,417.29724,4123,1284,2,4548,99.85998,267,549,876,1512,15168,0.61482,0.02483,0.07326,2.08698,40032,0.00615,0.08909,16791260,6254467,0.37248,3828638,0.22801,2425829,4533,505882,0.07774,9884,0.71169,718,0.0517,1088,0.07834,1408,0.10138,0.04269,0.10485,0.39485
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0892.cds.fa.fixed.fa,MMETSP0892,8817,150,12525,8503395,953.23341,565,3165,2,6297,99.78294,525,939,1347,1935,3462,0.4125,0.02504,0.00176,2.14864,37290,0.00439,0.17527,9059484,5254819,0.58004,4061781,0.44835,1193038,1712,47971,0.00564,5625,0.63797,16,0.00181,3755,0.42588,690,0.07826,0.21591,0.22641,0.25626
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0223.cds.fa.fixed.fa,MMETSP0223,99,150,483,21537,129.45455,50,0,0,1,99.85955,213,261,351,483,483,0.54182,0.0894,0.23718,1.95679,170,0.00789,0.04516,4191930,1844746,0.44007,257318,0.06138,1587428,68,2136,0.09918,59,0.59596,8,0.08081,27,0.27273,50,0.50505,0.00087,0.00036,0.01191
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0176.cds.fa.fixed.fa,MMETSP0176,24147,150,17445,22625046,912.17729,3438,7878,17,13683,99.84415,486,1074,1641,2544,4923,0.45282,0.05101,0.09126,1.99116,77267,0.00342,0.16633,24441382,17832653,0.72961,13475252,0.55133,4357401,12268,152702,0.00675,16557,0.68568,136,0.00563,6925,0.28679,827,0.03425,0.23475,0.33575,0.48477
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1010.cds.fa.fixed.fa,MMETSP1010,15175,150,8997,14435637,937.91743,1163,5369,0,10286,99.7779,507,960,1392,2004,3471,0.44448,0.07783,0.0681,1.76787,48580,0.00337,0.17542,32756417,21613100,0.65981,16131648,0.49247,5481452,3427,80441,0.00557,9620,0.63394,40,0.00264,3766,0.24817,4613,0.30399,0.14993,0.15422,0.07053
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1057.cds.fa.fixed.fa,MMETSP1057,15499,150,23259,21529743,1373.63049,1377,8069,42,11392,99.87001,813,1467,2130,3156,5664,0.44908,0.05281,0.07909,1.78691,41400,0.00192,0.23223,42314895,33524724,0.79227,26501586,0.62629,7023138,10177,90710,0.00421,8813,0.56862,74,0.00477,2089,0.13478,1711,0.11039,0.29293,0.31765,0.30597
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0815.cds.fa.fixed.fa,MMETSP0815,32259,150,20085,36080333,1108.29124,1884,13207,20,24056,99.8348,588,1074,1584,2397,4746,0.61189,0.00501,0.02676,2.27685,107255,0.00297,0.1867,35974619,27057820,0.75214,21369567,0.59402,5688253,6897,4753855,0.13176,23533,0.7295,4652,0.14421,15753,0.48833,1566,0.04854,0.22512,0.36359,0.43682
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1127.cds.fa.fixed.fa,MMETSP1127,14081,150,15678,17668131,1239.56267,1231,6283,26,9767,99.84239,678,1323,2019,3141,5796,0.58949,0.02032,0.099,1.80278,62153,0.00352,0.19396,32278583,21283687,0.65937,16247467,0.50335,5036220,5177,88551,0.00501,8468,0.60138,66,0.00469,3455,0.24537,433,0.03075,0.25904,0.32159,0.43803
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1091.cds.fa.fixed.fa,MMETSP1091,21364,150,7200,12267825,543.8219,3748,3279,0,9438,99.80265,303,612,933,1347,2616,0.60077,0.03833,0.07598,2.04604,51433,0.00419,0.11239,24121863,18196788,0.75437,12220830,0.50663,5975958,6800,87486,0.00713,14948,0.69968,80,0.00374,7141,0.33425,1489,0.0697,0.17032,0.22607,0.35808
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1316.cds.fa.fixed.fa,MMETSP1316,9351,150,11451,8729787,913.31986,1088,3192,1,5876,99.8773,507,999,1452,2175,3945,0.59361,0.03166,0.08098,2.39783,35005,0.00401,0.16256,20590901,14818176,0.71965,11118717,0.53998,3699459,4018,40823,0.00468,5557,0.59427,16,0.00171,3098,0.3313,475,0.0508,0.2501,0.28667,0.41291
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1433.cds.fa.fixed.fa,MMETSP1433,10429,150,21153,15028983,1432.80535,503,5768,36,8495,99.89197,801,1383,1977,2979,5736,0.46782,0.11097,0.04863,1.89044,12598,0.00084,0.24538,30856866,24301324,0.78755,21371616,0.6926,2929708,4077,59310,0.00395,6416,0.61521,81,0.00777,2511,0.24077,516,0.04948,0.40515,0.48351,0.47825
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1016.cds.fa.fixed.fa,MMETSP1016,60731,150,9330,71851182,1174.52201,2998,29469,0,48275,99.87175,660,1161,1632,2241,3549,0.50286,0.08926,0.05501,2.13119,177240,0.00247,0.21446,22225341,16592526,0.74656,13561706,0.61019,3030820,15599,8928688,0.12427,45455,0.74846,7410,0.12201,33247,0.54745,942,0.01551,0.26637,0.43123,0.52316
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0930.cds.fa.fixed.fa,MMETSP0930,7701,150,17280,12528051,1622.64862,183,4873,23,6860,99.89938,891,1488,2157,3123,5280,0.56276,0.09628,0.04026,2.76015,19137,0.00153,0.25365,29820318,23762955,0.79687,20996653,0.70411,2766302,2328,1973492,0.15753,5138,0.66719,1272,0.16517,2712,0.35216,432,0.0561,0.27701,0.46664,0.47043
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0418.cds.fa.fixed.fa,MMETSP0418,23804,150,8874,21465972,889.78772,1644,8318,0,17476,99.77605,528,882,1215,1641,2562,0.5026,0.04725,0.06304,1.75402,66378,0.00309,0.17072,24944680,14388017,0.5768,11247843,0.45091,3140174,4426,2569041,0.11968,17789,0.74731,3019,0.12683,8498,0.357,7250,0.30457,0.10497,0.13822,0.03212
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0191.cds.fa.fixed.fa,MMETSP0191,29628,150,7461,19662783,645.16727,3140,5929,0,17565,99.80352,384,660,933,1263,1935,0.48473,0.08883,0.08169,1.81637,121800,0.00619,0.12348,26544254,7947985,0.29942,5490652,0.20685,2457333,6013,1684698,0.08568,22561,0.76148,2865,0.0967,14926,0.50378,1201,0.04054,0.07586,0.11397,0.38712
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1402.cds.fa.fixed.fa,MMETSP1402,9091,150,17529,10284003,1116.36663,773,3783,7,6175,99.95137,600,1203,1812,2667,4509,0.6665,0.05098,0.08273,2.61384,34134,0.00332,0.16062,18558086,15654159,0.84352,11690547,0.62994,3963612,6053,45172,0.00439,5868,0.64547,29,0.00319,2729,0.30019,634,0.06974,0.25769,0.2805,0.3403
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1321.cds.fa.fixed.fa,MMETSP1321,15696,150,31776,15740769,985.43654,1574,5389,29,9863,99.93221,507,1044,1575,2577,5661,0.55235,0.03273,0.11533,1.85767,61692,0.00392,0.17245,17422014,14779988,0.84835,12074932,0.69308,2705056,7121,73610,0.00468,10211,0.65055,23,0.00147,5367,0.34193,1027,0.06543,0.31691,0.34057,0.40817
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0746.cds.fa.fixed.fa,MMETSP0746,21464,150,8466,22368945,1035.69647,795,8764,0,17059,99.78989,576,972,1380,1902,3045,0.48046,0.04706,0.07522,1.82508,61646,0.00276,0.19439,24411094,17620699,0.72183,14365391,0.58848,3255308,2936,2421467,0.10825,16101,0.75014,2537,0.1182,7594,0.3538,8200,0.38204,0.13337,0.16704,0.03891
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1175.cds.fa.fixed.fa,MMETSP1175,18279,150,13512,13607130,711.39783,3476,4232,8,8379,99.86245,360,876,1434,2331,4980,0.566,0.04969,0.07373,1.99667,65634,0.00482,0.13302,14648785,10251162,0.6998,7145850,0.48781,3105312,8739,115244,0.00847,13227,0.72362,106,0.0058,7410,0.40538,524,0.02867,0.15084,0.27413,0.46411
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1359.cds.fa.fixed.fa,MMETSP1359,15704,150,5184,11465034,720.62258,853,3481,0,11555,99.68292,465,705,909,1128,1539,0.49009,0.07521,0.1153,1.9663,32883,0.00287,0.14958,24234613,10261143,0.42341,6445416,0.26596,3815727,2751,49975,0.00436,10060,0.6406,23,0.00146,3169,0.2018,6442,0.41021,0.06113,0.06163,0.01591
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1387.cds.fa.fixed.fa,MMETSP1387,8856,150,24273,15566406,1749.99051,391,5507,30,7391,99.94799,954,1767,2616,3636,6231,0.65884,0.03736,0.0703,2.30203,31408,0.00202,0.23927,24539672,21405376,0.87228,19016380,0.77492,2388996,6340,32513,0.00209,4983,0.56267,12,0.00136,930,0.10501,780,0.08808,0.46844,0.47498,0.04012
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1470.cds.fa.fixed.fa,MMETSP1470,18853,150,10587,16982286,880.87784,2146,6198,2,11682,99.90487,483,963,1416,2076,3591,0.57087,0.06183,0.07924,1.97903,79518,0.00468,0.15461,22689140,17867783,0.7875,12715991,0.56044,5151792,8256,128956,0.00759,12681,0.67263,113,0.00599,6028,0.31974,1437,0.07622,0.21236,0.24522,0.29659
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0295.cds.fa.fixed.fa,MMETSP0295,22164,150,10527,17686542,785.83852,1550,5655,1,14571,99.81858,435,747,1077,1548,2841,0.56987,0.05863,0.08675,1.94052,68573,0.00388,0.14599,23181881,12925106,0.55755,9274519,0.40008,3650587,3993,1832548,0.10361,16342,0.73732,2360,0.10648,10594,0.47798,1541,0.06953,0.13724,0.20849,0.31118
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1471.cds.fa.fixed.fa,MMETSP1471,7255,150,6474,5706870,770.91688,656,2024,0,4438,99.82487,417,795,1179,1629,2649,0.59564,0.03853,0.07469,2.39359,21595,0.00378,0.14528,23192619,15232508,0.65678,9919241,0.42769,5313267,2871,27306,0.00478,4444,0.61254,15,0.00207,2076,0.28615,1599,0.2204,0.12834,0.16633,0.29071
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1062.cds.fa.fixed.fa,MMETSP1062,27484,150,13449,35734656,1293.24265,1094,14195,20,22686,99.8357,720,1224,1746,2553,4311,0.43712,0.06892,0.08661,1.74635,89737,0.00251,0.22291,40315471,29199000,0.72426,21843704,0.54182,7355296,6260,4496608,0.12583,20270,0.73752,3929,0.14296,10392,0.37811,5946,0.21634,0.15307,0.21305,0.0565
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1170.cds.fa.fixed.fa,MMETSP1170,9058,150,8382,4477215,455.69927,2025,967,0,3525,99.88538,285,534,798,1203,2454,0.64013,-0.06889,0.04467,2.26887,35363,0.0079,0.0923,6752471,5076102,0.75174,3410621,0.50509,1665481,3460,49439,0.01104,6885,0.7601,37,0.00408,2850,0.31464,800,0.08832,0.11419,0.20041,0.29349
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0447.cds.fa.fixed.fa,MMETSP0447,30073,150,11919,40837314,1350.30117,1321,16167,15,24563,99.88455,744,1338,1908,2697,4326,0.58325,-0.02353,0.0209,2.04332,77358,0.00189,0.22397,31178697,25592962,0.82085,21575530,0.692,4017432,9016,5579854,0.13664,22496,0.74805,4281,0.14235,15395,0.51192,1157,0.03847,0.28142,0.44165,0.4857
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1389.cds.fa.fixed.fa,MMETSP1389,23933,150,5961,13259766,524.34542,4094,3367,0,10205,99.80916,297,573,888,1293,2460,0.60722,0.03406,0.07356,2.05781,60938,0.0046,0.10897,19941435,14787500,0.74155,9626322,0.48273,5161178,7140,102795,0.00775,17511,0.73167,86,0.00359,8462,0.35357,1796,0.07504,0.15626,0.19548,0.32053
