,Run,SampleName.x,assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,ID,Complete,Fragmented,Missing,Total,Complete_BUSCO_perc,Input.Reads,Surviving.Reads,Percent.Surviving,Unique_kmers,Investigator,HighLevelClassification,Phylum,Class,Order,Family,Genus,Species,Strain,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName.y,CenterName,Submission,Consent,RunHash,ReadHash
687,SRR1300526,MMETSP1447,/mnt/scratch/ljcohen/mmetsp/Chaetoceros_dichaeta/SRR1300526/trinity/trinity_out/Chaetoceros_dichaeta_SRR1300526.Trinity.fixed.fa,31595,201,9600,22845664,723.07846,0,7521,0,13089,79.78362,303,662,1089,1559,2508,0.43735,0.02126,0.00954,1.8296,0,0,0.14184,22392435,20658830,0.92258,17441712,0.77891,3217118,20271,224899,0.00984,10199,0.3228,205,0.00649,17439,0.55195,2174,0.06881,0.32867,0.38646,0.31757,21935,21935,0.69426,1.03418,17274,0.81443,8977,0.42324,8250,0.38897,7192,0.33909,6740,0.31777,6018,0.28373,0.43431,Chaetoceros_dichaeta_SRR1300526,182,84,163,429,0.424242424,22427141,22392435,99.85,19292714,MikePreston,"Stramenopila(SAR,Chromalveolata)",Bacillariophyta,Bacillariophyceae,Cymbellales,Chaetocerotaceae,Chaetoceros,dichaeta,CCMP1751,22-Jul-15,31-May-14,22427141,2242714100,22427141,100,1446,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300526,SRX554331,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621610,SAMN02740134,simple,420782,Chaetoceros dichaeta,MMETSP1447,NCGR,SRA167331,public,BA812DF10AAAD4B53D13B002E2AAC8F8,ABC2FF898E8E98CC6A319ACD7768CBDD
688,SRR1300527,MMETSP1449,/mnt/scratch/ljcohen/mmetsp/Attheya_septentrionalis/SRR1300527/trinity/trinity_out/Attheya_septentrionalis_SRR1300527.Trinity.fixed.fa,23814,201,20360,25691533,1078.84156,0,9296,20,12941,76.85047,447,1132,1729,2502,4376,0.4633,0.00697,0.00654,1.87457,0,0,0.19507,34437474,32476720,0.94306,27952633,0.81169,4524087,17885,236059,0.00919,8116,0.34081,135,0.00567,11318,0.47527,1639,0.06883,0.3844,0.43524,0.36306,17877,17877,0.75069,1.0318,13407,0.77381,6998,0.4039,6397,0.36921,5590,0.32264,5271,0.30422,4735,0.27329,0.44155,Attheya_septentrionalis_SRR1300527,192,55,182,429,0.447552448,34453610,34437474,99.95,23440730,MikePreston,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Attheyaceae,Attheya,septentrionalis,CCMP2084,22-Jul-15,31-May-14,34453610,3445361000,34453610,100,2237,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300527,SRX554332,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621611,SAMN02740152,simple,420275,Attheya septentrionalis,MMETSP1449,NCGR,SRA167331,public,855634146259871ECD41403514757581,47A4C097EE5DAA9CBC30C925CB53A050
689,SRR1300528,MMETSP1450,/mnt/scratch/ljcohen/mmetsp/Madagascaria_erythrocladioides/SRR1300528/trinity/trinity_out/Madagascaria_erythrocladioides_SRR1300528.Trinity.fixed.fa,48081,201,8831,29526915,614.10776,0,7508,0,19756,88.27315,276,496,827,1325,2361,0.62388,0.01059,0.00435,2.54906,0,0,0.11206,24343782,20956928,0.86087,14792891,0.60767,6164037,31750,439522,0.01489,23023,0.47884,376,0.00782,24489,0.50933,3147,0.06545,0.18831,0.25687,0.35385,35407,35407,0.7364,1.01762,27212,0.78209,14236,0.40915,12647,0.36348,10571,0.30382,9566,0.27493,7988,0.22958,0.4109,Madagascaria_erythrocladioides_SRR1300528,211,120,98,429,0.491841492,24364954,24343782,99.91,30844660,MikePreston,Rhodophyta(Archaeplastida),Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythrotrichiaceae,Madagascaria,erythrocladiodes,CCMP3234,22-Jul-15,31-May-14,24364954,2436495400,24364954,100,1649,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300528,SRX554333,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621612,SAMN02740227,simple,753684,Madagascaria erythrocladioides,MMETSP1450,NCGR,SRA167331,public,D73EC04C1DDBDB5B4CE79BF330771514,0469CFDC26372B2C2ED1E2B86460BE9B
690,SRR1300529,MMETSP1453,/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300529/trinity/trinity_out/uncultured_eukaryote_SRR1300529.Trinity.fixed.fa,13646,201,6292,11311088,828.89403,0,4180,0,7032,79.22551,333,850,1309,1816,2704,0.60045,0.00922,0.00987,2.0408,0,0,0.15153,19224549,17641259,0.91764,14705111,0.76491,2936148,9373,164468,0.01454,5307,0.38891,88,0.00645,6055,0.44372,2592,0.18995,0.27061,0.28616,0.02479,10171,10171,0.74535,0.98719,7540,0.73183,3984,0.38668,3683,0.35747,3232,0.3137,3045,0.29554,2546,0.24711,0.43385,uncultured_eukaryote_SRR1300529,199,94,136,429,0.463869464,19251318,19224549,99.86,10206124,MikePreston,,Unknown,Unknown,,Unknown,Unidentifiedeukaryote,sp.,RCC701,22-Jul-15,31-May-14,19251318,1925131800,19251318,100,1212,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300529,SRX554334,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621613,SAMN02740218,simple,100272,uncultured eukaryote,MMETSP1453,NCGR,SRA167331,public,D6FE94FC62E6FDD74F2DD6B245AE5BC9,068CD3F549B7F0EB6283A469BF1D9ECE
691,SRR1300530,MMETSP1451,/mnt/scratch/ljcohen/mmetsp/Vitrella_brassicaformis/SRR1300530/trinity/trinity_out/Vitrella_brassicaformis_SRR1300530.Trinity.fixed.fa,53477,201,14252,37959687,709.83202,0,11299,3,21276,77.68913,301,607,1047,1625,2831,0.58984,0.0095,0.0037,1.86017,0,0,0.134,25846028,23184693,0.89703,17768862,0.68749,5415831,39203,525253,0.01384,23614,0.44157,287,0.00537,33090,0.61877,3070,0.05741,0.26455,0.30742,0.33486,36618,36618,0.68474,1.21979,24661,0.82149,13310,0.44337,11374,0.37888,9194,0.30626,8318,0.27708,7273,0.24227,0.42431,Vitrella_brassicaformis_SRR1300530,206,82,141,429,0.48018648,25858259,25846028,99.95,34254463,MikePreston,"Alveolata(SAR,Chromalveolata)",Alveolata,Chromerida,,Unknown,Vitrella,brassicaformis,CCMP3346,22-Jul-15,31-May-14,25858259,2585825900,25858259,100,1718,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300530,SRX554335,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621614,SAMN02740201,simple,1169539,Vitrella brassicaformis,MMETSP1451,NCGR,SRA167331,public,9D9C399B286CF1265335B24C6D1E3738,B43F28F14B477985A7E3DE1F09E87D26
692,SRR1300531,MMETSP1452,/mnt/scratch/ljcohen/mmetsp/Synchroma_pusillum/SRR1300531/trinity/trinity_out/Synchroma_pusillum_SRR1300531.Trinity.fixed.fa,17922,201,6227,11721235,654.01378,0,3426,0,9079,94.79055,297,571,902,1295,2007,0.7012,0.01328,0.0037,2.16162,0,0,0.1147,23661009,21353099,0.90246,15485319,0.65447,5867780,10714,163274,0.01393,8892,0.49615,94,0.00524,7567,0.42222,2213,0.12348,0.21494,0.2579,0.30498,13271,13271,0.74049,1.00813,11160,0.84777,5817,0.44189,5408,0.41082,4821,0.36623,4549,0.34556,4025,0.30576,0.44279,Synchroma_pusillum_SRR1300531,188,98,143,429,0.438228438,23674954,23661009,99.94,11976855,MikePreston,"Stramenopila(SAR,Chromalveolata)",Unknown,Unknown,,Synchromophyceae,Synchroma,pusillum,CCMP3072,22-Jul-15,31-May-14,23674954,2367495400,23674954,100,1603,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300531,SRX554336,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621615,SAMN02740086,simple,1181717,Synchroma pusillum,MMETSP1452,NCGR,SRA167331,public,7D460C6EDB8B7644A5C4CA2D656F7256,483B90963D6B0ABF2BF293A9D45087B7
693,SRR1300532,MMETSP1466,/mnt/scratch/ljcohen/mmetsp/Pavlova_gyrans/SRR1300532/trinity/trinity_out/Pavlova_gyrans_SRR1300532.Trinity.fixed.fa,26814,201,12504,19791164,738.0907,0,6432,4,12836,86.35569,307,689,1081,1567,2714,0.66984,0.0058,0.00022,2.2316,0,0,0.13121,22316624,20496380,0.91844,16717324,0.7491,3779056,16980,220056,0.01112,10377,0.387,137,0.00511,16267,0.60666,1506,0.05616,0.29814,0.35943,0.33867,17635,17635,0.65768,1.02167,14395,0.83396,7418,0.42975,6898,0.39963,6212,0.35989,5941,0.34419,5441,0.31522,0.43962,Pavlova_gyrans_SRR1300532,129,63,237,429,0.300699301,22334424,22316624,99.92,19515328,MikePreston,"Haptophyta(Hacrobia,Chromalveolata)",Haptophyta,Pavlovophyceae,Pavlovales,Pavlovaceae,Pavlova,gyrans,CCMP608,22-Jul-15,31-May-14,22334424,2233442400,22334424,100,1416,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300532,SRX554337,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621616,SAMN02740614,simple,44452,Pavlova gyrans,MMETSP1466,NCGR,SRA167331,public,D43BABC8D378C815D6328203B793559B,1BE5A56D9704538043F3606BB03E2897
694,SRR1300533,MMETSP1467,/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300533/trinity/trinity_out/uncultured_eukaryote_SRR1300533.Trinity.fixed.fa,27914,201,11058,22056294,790.15168,0,7427,3,14620,83.19235,332,744,1175,1696,2854,0.63171,0.00385,0.00323,2.37461,0,0,0.13784,30321110,27146120,0.89529,21158445,0.69781,5987675,19721,357000,0.01619,12388,0.44379,199,0.00713,13213,0.47335,2848,0.10203,0.2467,0.27344,0.27925,20851,20851,0.74697,1.16427,14738,0.82294,8002,0.44681,6958,0.38852,5725,0.31967,5138,0.28689,4413,0.24641,0.43347,uncultured_eukaryote_SRR1300533,200,63,166,429,0.466200466,30344802,30321110,99.92,21020158,MikePreston,,Unknown,Unknown,,Unknown,Unidentifiedeukaryote,sp.,CCMP2135,22-Jul-15,31-May-14,30344802,3034480200,30344802,100,2044,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300533,SRX554338,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621617,SAMN02740114,simple,100272,uncultured eukaryote,MMETSP1467,NCGR,SRA167331,public,A7011972164885C63C3DE5EAAFFEDE00,2D1F17C11BD15870BCEF90ED223D956A
695,SRR1300534,MMETSP1468,/mnt/scratch/ljcohen/mmetsp/Mantoniella/SRR1300534/trinity/trinity_out/Mantoniella_SRR1300534.Trinity.fixed.fa,44014,201,10764,24977403,567.48769,0,5839,5,11477,73.72588,251,424,773,1374,2601,0.58728,0.02068,0.00066,2.10204,0,0,0.10967,28000864,24356386,0.86984,17909604,0.63961,6446782,30990,434054,0.01738,19433,0.44152,260,0.00591,28861,0.65572,3792,0.08615,0.17938,0.23588,0.3561,25057,25057,0.5693,0.97407,17890,0.69546,9083,0.35309,7782,0.30252,6286,0.24436,5634,0.21902,4545,0.17668,0.37343,Mantoniella_SRR1300534,178,90,161,429,0.414918415,28011269,28000864,99.96,21892895,MikePreston,Viridiplantae(Archaeplastida),Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,sp.,CCMP1436,22-Jul-15,31-May-14,28011269,2801126900,28011269,100,1867,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300534,SRX554339,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621618,SAMN02740095,simple,13607,Mantoniella,MMETSP1468,NCGR,SRA167331,public,FCCBE997B054F0E10E810D6F8A7D949D,3AB3BB1CDCA2B4A7308E57F45A2A1F5B
696,SRR1300535,MMETSP1434,/mnt/scratch/ljcohen/mmetsp/Minutocellus_polymorphus/SRR1300535/trinity/trinity_out/Minutocellus_polymorphus_SRR1300535.Trinity.fixed.fa,17554,201,7384,10435896,594.50245,0,2585,0,6889,80.71434,279,514,785,1087,1690,0.51285,0.01052,0.00464,2.02823,0,0,0.12362,13446567,12604753,0.9374,11055660,0.82219,1549093,7442,84061,0.00805,3826,0.21796,106,0.00604,10698,0.60943,1746,0.09946,0.33815,0.36151,0.10744,11694,11694,0.66617,1.00343,10273,0.8815,5169,0.44354,4934,0.42337,4493,0.38553,4312,0.37,4012,0.34426,0.44842,Minutocellus_polymorphus_SRR1300535,49,64,316,429,0.114219114,13475435,13446567,99.79,9816859,MikePreston,"Stramenopila(SAR,Chromalveolata)",Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemaceae,Minutocellus,polymorphus,CCMP3303,22-Jul-15,31-May-14,13475435,1347543500,13475435,100,752,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300535,SRX554340,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621619,SAMN02740268,simple,265543,Minutocellus polymorphus,MMETSP1434,NCGR,SRA167331,public,8606469F9FAA8C6485B79B11510E32C3,0EB9DCA728D896CE8F89C169B2685C39
697,SRR1300537,MMETSP1462,/mnt/scratch/ljcohen/mmetsp/Brandtodinium_nutricula/SRR1300537/trinity/trinity_out/Brandtodinium_nutricula_SRR1300537.Trinity.fixed.fa,99704,201,13783,60848001,610.28646,0,15814,6,43998,95.81915,276,499,823,1279,2144,0.6531,0.00809,-2.00E-04,2.26641,0,0,0.11572,20416119,17096611,0.83741,11961906,0.5859,5134705,59950,610603,0.01003,38801,0.38916,319,0.0032,67077,0.67276,3343,0.03353,0.22738,0.31104,0.42546,66919,66919,0.67118,0.98233,54204,0.79568,27974,0.41064,25257,0.37076,22103,0.32446,20994,0.30818,19561,0.28714,0.41711,Brandtodinium_nutricula_SRR1300537,213,63,153,429,0.496503497,20432671,20416119,99.92,51695801,MikePreston,"Alveolata(SAR,Chromalveolata)",Alveolata,Dinophyceae,Peridiniales,Peridiniaceae,Brandtodinium,nutriculum,RCC3387,22-Jul-15,31-May-14,20432671,2043267100,20432671,100,1293,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300537,SRX554342,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621620,SAMN02740359,simple,1333877,Brandtodinium nutricula,MMETSP1462,NCGR,SRA167331,public,9A804D5A88807C87EEFD7BC9A5AB243B,90EDBB1D0D51E18BD869C52AE3E8AD3F
698,SRR1300538,MMETSP1470,/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300538/trinity/trinity_out/uncultured_eukaryote_SRR1300538.Trinity.fixed.fa,37326,201,10742,25948474,695.18496,0,7683,3,17602,87.83396,298,606,999,1525,2577,0.53254,0.0184,0.01715,1.99981,0,0,0.1281,22689140,20427137,0.9003,16305873,0.71866,4121264,22616,312224,0.01203,12985,0.34788,257,0.00689,21283,0.57019,2121,0.05682,0.30069,0.36082,0.40961,26469,26469,0.70913,1.08355,20314,0.83159,10599,0.43389,9601,0.39303,8388,0.34338,7833,0.32066,7038,0.28811,0.43028,uncultured_eukaryote_SRR1300538,251,94,84,429,0.585081585,22707979,22689140,99.92,22609157,MikePreston,,Unknown,Unknown,,Unknown,Unidentifiedeukaryote,sp.,CCMP2175,22-Jul-15,31-May-14,22707979,2270797900,22707979,100,1500,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300538,SRX554343,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621622,SAMN02740109,simple,100272,uncultured eukaryote,MMETSP1470,NCGR,SRA167331,public,EACB8A608B53F4255302DCC824BCC3AA,FE841398FCCCCC38737A524D74E492B2
699,SRR1300539,MMETSP1469,/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300539/trinity/trinity_out/uncultured_eukaryote_SRR1300539.Trinity.fixed.fa,13298,201,11915,13619991,1024.21349,0,4844,1,7410,77.48924,413,1073,1699,2430,3989,0.57001,0.01636,0.01501,1.79412,0,0,0.17585,25357875,23536698,0.92818,19592016,0.77262,3944682,9100,213313,0.01566,5390,0.40532,99,0.00744,5084,0.38231,1811,0.13619,0.31793,0.34942,0.2687,10509,10509,0.79027,1.06788,7497,0.76181,3965,0.40291,3647,0.37059,3148,0.31989,2885,0.29316,2392,0.24306,0.44228,uncultured_eukaryote_SRR1300539,262,61,106,429,0.610722611,25382377,25357875,99.9,12186099,MikePreston,,Unknown,Unknown,,Unknown,Unidentifiedeukaryote,sp.,CCMP1205,22-Jul-15,31-May-14,25382377,2538237700,25382377,100,1694,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300539,SRX554344,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621621,SAMN02739986,simple,100272,uncultured eukaryote,MMETSP1469,NCGR,SRA167331,public,5E8A14C7D202B9BE13DB259DAE885E4C,539C972C6402DAD2FE157590C4CE87CE
700,SRR1300540,MMETSP1465,/mnt/scratch/ljcohen/mmetsp/Phaeocystis_cordata/SRR1300540/trinity/trinity_out/Phaeocystis_cordata_SRR1300540.Trinity.fixed.fa,14641,201,7164,9428418,643.97364,0,2745,0,6538,83.23877,288,570,891,1284,2007,0.60051,0.01176,0.01537,2.0834,0,0,0.12507,19393244,16880461,0.87043,13787868,0.71096,3092593,9191,111631,0.01184,4028,0.27512,131,0.00895,2315,0.15812,1844,0.12595,0.22916,0.30483,0.25729,12846,12846,0.8774,0.94973,10522,0.77791,5505,0.40699,5190,0.38371,4616,0.34127,4367,0.32286,3944,0.29159,0.43328,Phaeocystis_cordata_SRR1300540,132,104,193,429,0.307692308,19427207,19393244,99.83,8590556,MikePreston,"Haptophyta(Hacrobia,Chromalveolata)",Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,cordata,RCC1383,22-Jul-15,31-May-14,19427207,1942720700,19427207,100,1221,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300540,SRX554345,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621623,SAMN02740097,simple,118079,Phaeocystis cordata,MMETSP1465,NCGR,SRA167331,public,6EB4FE93F986583FB5840A9E3F6629D8,11DDE434028D27D622CEC2FCBA0AC2D8
701,SRR1300541,MMETSP1471,/mnt/scratch/ljcohen/mmetsp/Pycnococcus_provasolii/SRR1300541/trinity/trinity_out/Pycnococcus_provasolii_SRR1300541.Trinity.fixed.fa,13182,201,6681,8856498,671.86299,0,2606,0,6185,87.40704,300,589,926,1376,2208,0.57578,0.00661,0.00361,2.38484,0,0,0.12974,23192619,21904207,0.94445,18292207,0.78871,3612000,7481,70403,0.00795,4122,0.3127,46,0.00349,7393,0.56084,1592,0.12077,0.31381,0.3627,0.26057,8733,8733,0.66249,1.04487,7171,0.85798,3721,0.4452,3436,0.4111,3049,0.3648,2887,0.34542,2596,0.3106,0.44335,Pycnococcus_provasolii_SRR1300541,123,93,213,429,0.286713287,23215885,23192619,99.9,9339020,MikePreston,Viridiplantae(Archaeplastida),Chlorophyta,Prasinophyceae,Pseudoscourfieldiales,Pycnococcaceae,Pycnococcus,provasolii,RCC733,22-Jul-15,31-May-14,23215885,2321588500,23215885,100,1445,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300541,SRX554346,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621624,SAMN02740615,simple,41880,Pycnococcus provasolii,MMETSP1471,NCGR,SRA167331,public,AF55D903B2A28EBCDF63047CF19326B0,93FE193CDB26734BA0CD46304B014B31
702,SRR1300542,MMETSP1472,/mnt/scratch/ljcohen/mmetsp/Pycnococcus_provasolii/SRR1300542/trinity/trinity_out/Pycnococcus_provasolii_SRR1300542.Trinity.fixed.fa,11341,201,5870,7421535,654.39864,0,1968,0,5787,83.17138,320,601,840,1111,1700,0.56323,0.00556,-0.001,2.37844,0,0,0.13021,21949064,20844040,0.94966,17723626,0.80749,3120414,5415,59451,0.00801,3396,0.29944,41,0.00362,4750,0.41883,2486,0.2192,0.2979,0.31044,0.02573,8762,8762,0.7726,1.07338,7490,0.91755,3883,0.47568,3614,0.44273,3246,0.39765,3094,0.37903,2861,0.35048,0.46609,Pycnococcus_provasolii_SRR1300542,105,61,263,429,0.244755245,22031401,21949064,99.63,7661229,MikePreston,Viridiplantae(Archaeplastida),Chlorophyta,Prasinophyceae,Pseudoscourfieldiales,Pycnococcaceae,Pycnococcus,provasolii,RCC251,22-Jul-15,31-May-14,22031401,2203140100,22031401,100,1458,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300542,SRX554347,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621625,SAMN02740192,simple,41880,Pycnococcus provasolii,MMETSP1472,NCGR,SRA167331,public,D85561A4FCDEB27811BFA5E50FCB48EE,EF32FE27A437B54EB02C4F4D043BFE02
703,SRR1300543,MMETSP1473,/mnt/scratch/ljcohen/mmetsp/Stichococcus/SRR1300543/trinity/trinity_out/Stichococcus_SRR1300543.Trinity.fixed.fa,20380,201,14062,23111460,1134.0265,0,7930,13,9834,65.6101,433,1292,2021,2891,4561,0.58987,0.00309,-0.00034,1.96448,0,0,0.19219,27676435,26169911,0.94557,22294936,0.80556,3874975,14728,295512,0.01279,9462,0.46428,133,0.00653,10830,0.5314,1198,0.05878,0.39436,0.40595,0.02748,15125,15125,0.74215,1.24742,10590,0.8734,5788,0.47736,5183,0.42746,4488,0.37014,4206,0.34689,3673,0.30293,0.46488,Stichococcus_SRR1300543,241,75,113,429,0.561771562,27689005,27676435,99.95,18750851,MikePreston,Viridiplantae(Archaeplastida),Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,sp.,RCC1054,22-Jul-15,31-May-14,27689005,2768900500,27689005,100,1830,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300543,SRX554348,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621626,SAMN02740219,simple,29646,Stichococcus,MMETSP1473,NCGR,SRA167331,public,96413D8F0B9ABCD7B53781C67FB740AC,B109005C0C512D41B1F21AE5448BD2DD
704,SRR1300544,MMETSP1474,/mnt/scratch/ljcohen/mmetsp/Imantonia/SRR1300544/trinity/trinity_out/Imantonia_SRR1300544.Trinity.fixed.fa,38128,201,10770,25874604,678.62474,0,7598,3,18346,91.54808,302,593,940,1379,2279,0.44448,0.01286,0.0129,2.32476,0,0,0.12056,29589653,27543787,0.93086,23373492,0.78992,4170295,21962,203458,0.00786,11320,0.29689,125,0.00328,23463,0.61537,1631,0.04278,0.35554,0.43264,0.45214,24994,24994,0.65553,1.06981,21281,0.91088,11049,0.47293,10339,0.44254,9432,0.40372,9096,0.38933,8563,0.36652,0.46091,Imantonia_SRR1300544,286,65,78,429,0.666666667,29605516,29589653,99.95,26795909,MikePreston,"Haptophyta(Hacrobia,Chromalveolata)",Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Imantonia,sp.,RCC918,22-Jul-15,31-May-14,29605516,2960551600,29605516,100,1907,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300544,SRX554349,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621627,SAMN02740230,simple,97494,Imantonia,MMETSP1474,NCGR,SRA167331,public,30C5F96A2A3CC4298E8042A99D813896,026A7DB7A44D1B9E8BD3509A75388A42
705,SRR1300545,MMETSP1475,/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300545/trinity/trinity_out/uncultured_eukaryote_SRR1300545.Trinity.fixed.fa,12327,201,8117,15319518,1242.76126,0,6279,0,8234,72.36114,646,1281,1793,2441,3562,0.54502,0.02333,0.01757,2.00388,0,0,0.22474,28227241,27000585,0.95654,23251573,0.82373,3749012,8887,160617,0.01048,4033,0.32717,74,0.006,4188,0.33974,1483,0.12031,0.41208,0.42368,0.05228,10180,10180,0.82583,1.06888,8132,0.85384,4329,0.45454,4086,0.42902,3763,0.39511,3622,0.3803,3388,0.35573,0.47896,uncultured_eukaryote_SRR1300545,281,44,104,429,0.655011655,28238185,28227241,99.96,14661600,MikePreston,,Unknown,Unknown,,Unknown,Unidentifiedeukaryote,sp.,CCMP1999,22-Jul-15,31-May-14,28238185,2823818500,28238185,100,1857,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300545,SRX554350,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621628,SAMN02740141,simple,100272,uncultured eukaryote,MMETSP1475,NCGR,SRA167331,public,98E0817F5E2D7848BC6EA72C3C096673,603AC126484FDDFD43D41049C61205B5
